"set_num","name","year","theme_id","num_parts","inventory_id","version","total_quantity"
"71002-9",Mountain Climber - Complete Set,2013,547,7,11190,1,1
"71004-0",LEGO Minifigures - The LEGO Movie Series [Random Bag],2014,549,0,9765,1,1
"71004-1",Calamity Drone,2014,549,7,5133,1,1
"71004-10",Larry the Barista,2014,549,6,5133,1,1
"71004-11",Velma Staplebot,2014,549,6,5133,1,1
"71004-12",Taco Tuesday Man,2014,549,10,5133,1,1
"71004-13",'Where Are My Pants?' Guy,2014,549,6,5133,1,1
"71004-14",Wiley Fusebot,2014,549,8,5133,1,1
"71004-15",Panda Guy,2014,549,6,5133,1,1
"71004-16",Marsha Queen of the Mermaids,2014,549,7,5133,1,1
"71004-2",President Business - Complete Set,2014,549,6,5133,1,1
"71004-3",Hard Hat Emmet,2014,549,6,5133,1,1
"71004-4",Wild West Wyldstyle,2014,549,6,5133,1,1
"71004-5",Abraham Lincoln,2014,549,6,5133,1,1
"71004-6",Mrs Scratchen-Post,2014,549,6,5133,1,1
"71004-7",Scribble-Face Bad Cop,2014,549,7,5133,1,1
"71004-8",William Shakespeare,2014,549,7,5133,1,1
"71004-9",Gail the Construction Worker,2014,549,6,5133,1,1
"71005-0",LEGO Minifigures - The Simpsons Series [Random Bag],2014,550,0,8782,1,1
"71005-1",Homer Simpson,2014,550,6,9960,1,1
"71005-10",Ralph Wiggum,2014,550,5,9960,1,1
"71005-11",Apu Nahasapeemapetilon,2014,550,5,9960,1,1
"71005-12",Nelson Muntz,2014,550,5,9960,1,1
"71005-13",Itchy,2014,550,5,9960,1,1
"71005-14",Scratchy,2014,550,6,9960,1,1
"71005-15",Chief Wiggum,2014,550,6,9960,1,1
"71005-16",Mr. Burns,2014,550,6,9960,1,1
"71005-2",Bart Simpson,2014,550,7,9960,1,1
"71005-3",Marge Simpson,2014,550,7,9960,1,1
"71005-4",Lisa Simpson,2014,550,6,9960,1,1
"71005-5",Maggie Simpson,2014,550,4,9960,1,1
"71005-6",Grampa Simpson,2014,550,5,9960,1,1
"71005-7",Ned Flanders,2014,550,6,9960,1,1
"71005-8",Krusty the Clown,2014,550,5,9960,1,1
"71005-9",Milhouse Van Houten,2014,550,5,9960,1,1
"71007-0",LEGO Minifigures Series 12 [Random Bag],2014,548,0,13992,1,1
"71007-1",Wizard,2014,548,11,3271,1,1
"71007-10",Dino Tracker,2014,548,7,3271,1,1
"71007-11",Pizza Delivery Man,2014,548,7,3271,1,1
"71007-12",Rock Star,2014,548,6,3271,1,1
"71007-13",Swashbuckler,2014,548,7,3271,1,1
"71007-14",Piggy Guy,2014,548,6,3271,1,1
"71007-15",Genie Girl,2014,548,6,3271,1,1
"71007-16",Spooky Girl,2014,548,7,3271,1,1
"71007-2",Hun Warrior,2014,548,10,3271,1,1
"71007-3",Fairytale Princess,2014,548,6,3271,1,1
"71007-4",Video Game Guy,2014,548,6,3271,1,1
"71007-5",Battle Goddess,2014,548,9,3271,1,1
"71007-6",Space Miner,2014,548,9,3271,1,1
"71007-7",Lifeguard,2014,548,7,3271,1,1
"71007-8",Prospector,2014,548,7,3271,1,1
"71007-9",Jester,2014,548,7,3271,1,1
"71008-0",LEGO Minifigures - Series 13 [Random Bag],2015,551,0,4666,1,1
"71008-1",Classic King,2015,551,9,9033,1,1
"71008-10",Evil Wizard,2015,551,10,9033,1,1
"71008-11",Fencer,2015,551,6,9033,1,1
"71008-12",Samurai,2015,551,8,9033,1,1
"71008-13",Disco Diva,2015,551,8,9033,1,1
"71008-14",Hot Dog Man,2015,551,5,9033,1,1
"71008-15",Lady Cyclops,2015,551,6,9033,1,1
"71008-16",Galaxy Trooper,2015,551,8,9033,1,1
"71008-2",Sheriff,2015,551,8,9033,1,1
"71008-3",Unicorn Girl,2015,551,7,9033,1,1
"71008-4",Snake Charmer,2015,551,7,9033,1,1
"71008-5",Goblin,2015,551,7,9033,1,1
"71008-6",Paleontologist,2015,551,7,9033,1,1
"71008-7",Alien Trooper,2015,551,6,9033,1,1
"71008-8",Egyptian Warrior,2015,551,7,9033,1,1
"71008-9",Carpenter,2015,551,7,9033,1,1
"71009-0",The Simpsons Series 2 {Random bag},2015,550,0,11784,1,1
"71009-1",Homer,2015,550,5,8734,1,1
"71009-10",Hans Moleman,2015,550,5,8734,1,1
"71009-11",Selma,2015,550,6,8734,1,1
"71009-12",Patty,2015,550,6,8734,1,1
"71009-13",Groundskeeper Willie,2015,550,5,8734,1,1
"71009-14",Edna Krabappel,2015,550,7,8734,1,1
"71009-15",Smithers,2015,550,6,8734,1,1
"71009-16",Dr Hibbert,2015,550,5,8734,1,1
"71009-2",Marge,2015,550,10,8734,1,1
"71009-3",Lisa,2015,550,6,8734,1,1
"71009-4",Maggie,2015,550,4,8734,1,1
"71009-5",Bart,2015,550,6,8734,1,1
"71009-6",Milhouse,2015,550,6,8734,1,1
"71009-7",Comic Book Guy,2015,550,6,8734,1,1
"71009-8",Martin,2015,550,5,8734,1,1
"71009-9",Professor Frink,2015,550,5,8734,1,1
"7101-1",Lightsaber Duel,1999,166,52,11879,1,2
"7101-1",Lightsaber Duel,1999,166,52,12759,1,2
"71010-0",LEGO Minifigures - Series 14 {Random bag},2015,552,0,9624,1,1
"71010-1",Wolf Guy,2015,552,6,398,1,1
"71010-10",Gargoyle,2015,552,6,398,1,1
"71010-11",Skeleton Guy,2015,552,6,398,1,1
"71010-12",Monster Rocker,2015,552,6,398,1,1
"71010-13",Zombie Businessman,2015,552,7,398,1,1
"71010-14",Banshee,2015,552,5,398,1,1
"71010-15",Square Foot,2015,552,5,398,1,1
"71010-16",Spider Lady,2015,552,7,398,1,1
"71010-2",Zombie Pirate,2015,552,7,398,1,1
"71010-3",Monster Scientist,2015,552,6,398,1,1
"71010-4",Wacky Witch,2015,552,8,398,1,1
"71010-5",Plant Monster,2015,552,7,398,1,1
"71010-6",Fly Monster,2015,552,5,398,1,1
"71010-7", Spectre,2015,552,7,398,1,1
"71010-8",Zombie Cheerleader,2015,552,7,398,1,1
"71010-9",Tiger Woman,2015,552,7,398,1,1
"71011-1",Farmer,2016,554,7,14442,1,1
"71011-10",Ballerina,2016,554,6,14442,1,1
"71011-11",Laser Mech,2016,554,9,14442,1,1
"71011-12",Kendo Fighter,2016,554,7,14442,1,1
"71011-13",Shark Suit Guy,2016,554,5,14442,1,1
"71011-14",Wrestling Champion,2016,554,6,14442,1,1
"71011-15",Jewel Thief,2016,554,8,14442,1,1
"71011-16",Queen,2016,554,8,14442,1,1
"71011-2",Astronaut,2016,554,9,14442,1,1
"71011-3",Frightening Knight,2016,554,10,14442,1,1
"71011-4",Clumsy Guy,2016,554,7,14442,1,1
"71011-5",Tribal Woman,2016,554,8,14442,1,1
"71011-6",Flying Warrior,2016,554,11,14442,1,1
"71011-7",Faun,2016,554,6,14442,1,1
"71011-8",Animal Control Officer,2016,554,7,14442,1,1
"71011-9",Janitor,2016,554,7,14442,1,1
"71012-1",Stitch,2016,555,4,16460,1,1
"71012-10",Donald Duck,2016,555,6,16460,1,1
"71012-11",Minnie Mouse,2016,555,6,16460,1,1
"71012-12",Mickey Mouse,2016,555,4,16460,1,1
"71012-13",Mr. Incredible,2016,555,6,16460,1,1
"71012-14",Syndrome,2016,555,6,16460,1,1
"71012-15",Peter Pan,2016,555,7,16460,1,1
"71012-16",Captain Hook,2016,555,6,16460,1,1
"71012-17",Ursula,2016,555,6,16460,1,1
"71012-18",Ariel,2016,555,7,16460,1,1
"71012-2",Alien,2016,555,4,16460,1,1
"71012-3",Buzz Lightyear,2016,555,8,16460,1,1
"71012-4",Aladdin,2016,555,6,16460,1,1
"71012-5",Genie,2016,555,7,16460,1,1
"71012-6",Maleficent,2016,555,10,16460,1,1
"71012-7",Alice,2016,555,8,16460,1,1
"71012-8",Cheshire Cat,2016,555,5,16460,1,1
"71012-9",Daisy Duck,2016,555,6,16460,1,1
"71013-1",Ice Queen,2016,556,12,16423,1,1
"71013-10",Penguin Boy,2016,556,7,16423,1,1
"71013-11",Rogue,2016,556,7,16423,1,1
"71013-12",Dog Show Winner,2016,556,7,16423,1,1
"71013-13",Mariachi,2016,556,7,16423,1,1
"71013-14",Spy,2016,556,9,16423,1,1
"71013-15",Banana Guy,2016,556,5,16423,1,1
"71013-16",Babysitter,2016,556,8,16423,1,1
"71013-2",Desert Warrior,2016,556,6,16423,1,1
"71013-3",Cyborg,2016,556,8,16423,1,1
"71013-4",Cute Little Devil Set,2016,556,10,16423,1,1
"71013-5",Spooky Boy,2016,556,7,16423,1,1
"71013-6",Hiker,2016,556,8,16423,1,1
"71013-7",Wildlife Photographer,2016,556,8,16423,1,1
"71013-8",Kickboxer,2016,556,6,16423,1,1
"71013-9",Scallywag Pirate,2016,556,7,16423,1,1
"71014-1",Joachim Löw,2016,557,6,16593,1,1
"71014-10",Toni Kroos (18),2016,557,6,16593,1,1
"71014-11",Sami Khedira (6),2016,557,6,16593,1,1
"71014-12",André Schürrle (9),2016,557,6,16593,1,1
"71014-13",Marco Reus (21),2016,557,6,16593,1,1
"71014-14",Christoph Kramer (20),2016,557,6,16593,1,1
"71014-15",Mario Götze (19),2016,557,6,16593,1,1
"71014-16",Max Kruse (23),2016,557,6,16593,1,1
"71014-2",Manuel Neuer (1),2016,557,6,16593,1,1
"71014-3",Jérôme Boateng (17),2016,557,6,16593,1,1
"71014-4",Mats Hummels (5),2016,557,6,16593,1,1
"71014-5",Benedikt Höwedes (4),2016,557,6,16593,1,1
"71014-6",Shkodran Mustafi (2),2016,557,6,16593,1,1
"71014-7",Bastian Schweinsteiger (7),2016,557,6,16593,1,1
"71014-8",Mesut Özil (8),2016,557,6,16593,1,1
"71014-9",Thomas Müller (13),2016,557,6,16593,1,1
"71017-1",Lobster-Lovin’ Batman™,2017,484,7,16594,1,1
"71017-10",Pink Power Batgirl™,2017,484,8,16594,1,1
"71017-11",Red Hood™,2017,484,8,16594,1,1
"71017-12",The Eraser™,2017,484,6,16594,1,1
"71017-13",Nurse Harley Quinn™,2017,484,7,16594,1,1
"71017-14",Orca™,2017,484,5,16594,1,1
"71017-15",Zodiac Master™,2017,484,6,16594,1,1
"71017-16",Catman™,2017,484,9,16594,1,1
"71017-17",March Harriet™,2017,484,6,16594,1,1
"71017-18",The Calculator™,2017,484,8,16594,1,1
"71017-19",King Tut™,2017,484,7,16594,1,1
"71017-2",Glam Metal Batman™,2017,484,8,16594,1,1
"71017-20",The Mime™,2017,484,7,16594,1,1
"71017-3",Fairy Batman™,2017,484,8,16594,1,1
"71017-4",Clan of the Cave Batman™,2017,484,7,16594,1,1
"71017-5",Vacation Batman™,2017,484,8,16594,1,1
"71017-6",Barbara Gordon™,2017,484,8,16594,1,1
"71017-7",Commissioner Gordon™,2017,484,7,16594,1,1
"71017-8",The Joker™ – Arkham Asylum,2017,484,6,16594,1,1
"71017-9",Dick Grayson™,2017,484,7,16594,1,1
"71018-1",Professional Surfer,2017,611,6,18701,1,1
"71018-10",Battle Dwarf,2017,611,9,18701,1,1
"71018-11",Retro Spaceman,2017,611,7,18701,1,1
"71018-12",Yuppie,2017,611,8,18701,1,1
"71018-13",Rocket Boy,2017,611,7,18701,1,1
"71018-14",Dance Instructor,2017,611,7,18701,1,1
"71018-15",Elf-Girl,2017,611,7,18701,1,1
"71018-16",Highwayman,2017,611,9,18701,1,1
"71018-2",Circus Strong Man,2017,611,6,18701,1,1
"71018-3",Gourmet Chef,2017,611,7,18701,1,1
"71018-4",Corn Cob Guy,2017,611,5,18701,1,1
"71018-5",Veterinarian,2017,611,6,18701,1,1
"71018-6",Hot Dog Man,2017,611,9,18701,1,1
"71018-7",Butterfly Girl,2017,611,10,18701,1,1
"71018-8",Roman Gladiator,2017,611,6,18701,1,1
"71018-9",Connoisseur,2017,611,7,18701,1,1
"7103-1",Jedi Duel,2002,167,82,9412,1,1
"7104-1",Desert Skiff,2000,169,55,9149,1,1
"7110-1",Landspeeder,1999,169,49,13286,1,1
"7111-1",Droid Fighter,1999,166,62,11879,1,3
"7111-1",Droid Fighter,1999,166,62,12669,1,3
"7111-1",Droid Fighter,1999,166,62,12759,1,3
"7113-1",Tusken Raider Encounter,2002,167,93,9412,1,1
"7115-1",Gungan Patrol,2000,166,79,6572,1,1
"7121-1",Naboo Swamp,1999,166,82,525,1,3
"7121-1",Naboo Swamp,1999,166,82,3792,1,3
"7121-1",Naboo Swamp,1999,166,82,12669,1,3
"7124-1",Flash Speeder,2000,166,107,6572,1,2
"7124-1",Flash Speeder,2000,166,107,9471,1,2
"7130-1",Snowspeeder,1999,169,217,12955,1,1
"7131-1",Anakin's Podracer,1999,166,136,11879,1,2
"7131-1",Anakin's Podracer,1999,166,136,15718,1,2
"7133-1",Bounty Hunter Pursuit,2002,167,254,10645,1,1
"7141-1",Naboo Fighter,1999,166,179,6572,1,1
"7142-1",X-wing Fighter (re-release of 7140),2002,169,273,4083,1,2
"7142-1",X-wing Fighter (re-release of 7140),2002,169,273,13269,1,2
"7143-1",Jedi Starfighter,2002,167,139,10645,1,1
"7144-1",Slave I,2000,169,166,9149,1,2
"7144-1",Slave I,2000,169,166,13286,1,2
"7146-1",TIE Fighter,2001,169,171,6371,1,2
"7146-1",TIE Fighter,2001,169,171,10645,1,2
"7150-1",TIE Fighter & Y-wing,1999,169,410,12955,1,1
"7151-1",Sith Infiltrator,1999,166,244,525,1,2
"7151-1",Sith Infiltrator,1999,166,244,15718,1,2
"7152-1",TIE Fighter & Y-wing (re-release of 7150),2002,169,411,4083,1,2
"7152-1",TIE Fighter & Y-wing (re-release of 7150),2002,169,411,13269,1,2
"7153-1",Jango Fett's Slave I,2002,167,360,7209,1,2
"7153-1",Jango Fett's Slave I,2002,167,360,10645,1,2
"7161-1",Gungan Sub,1999,166,379,3792,1,1
"7163-1",Republic Gunship,2002,167,697,11344,1,1
"7171-1",Mos Espa Podrace,1999,166,913,12759,1,1
"7190-1",Millennium Falcon,2000,169,671,9471,1,1
"7200-1",Final Duel I,2002,169,32,7524,1,3
"7200-1",Final Duel I,2002,169,32,9471,1,3
"7200-1",Final Duel I,2002,169,32,15019,1,3
"7201-1",Final Duel II,2002,169,26,7524,1,2
"7201-1",Final Duel II,2002,169,26,15019,1,2
"7203-1",Jedi Defense I,2002,166,59,7524,1,2
"7203-1",Jedi Defense I,2002,166,59,15019,1,2
"7204-1",Jedi Defense II,2002,166,53,7524,1,2
"7204-1",Jedi Defense II,2002,166,53,15019,1,2
"7207-1",Fire Boat,2010,58,305,3764,1,1
"7208-1",Fire Station,2010,58,644,5857,1,1
"7213-1",Off-Road Fire Truck & Fireboat,2010,58,387,1732,1,2
"7213-1",Off-Road Fire Truck & Fireboat,2010,58,387,3764,1,2
"7235-1","Police Motorcycle, Black Logo",2005,61,28,1401,1,4
"7235-1","Police Motorcycle, Black Logo",2005,61,28,4430,1,4
"7235-1","Police Motorcycle, Black Logo",2005,61,28,10435,1,4
"7235-1","Police Motorcycle, Black Logo",2005,61,28,13355,1,4
"7235-2",Police Motorcycle - Blue Sticker Version,2008,61,28,2559,1,7
"7235-2",Police Motorcycle - Blue Sticker Version,2008,61,28,6839,1,7
"7235-2",Police Motorcycle - Blue Sticker Version,2008,61,28,8398,1,7
"7235-2",Police Motorcycle - Blue Sticker Version,2008,61,28,10028,1,7
"7235-2",Police Motorcycle - Blue Sticker Version,2008,61,28,11491,1,7
"7235-2",Police Motorcycle - Blue Sticker Version,2008,61,28,12110,1,7
"7235-2",Police Motorcycle - Blue Sticker Version,2008,61,28,14011,1,7
"7236-1","Police Car, Black Logo",2005,61,59,1401,1,5
"7236-1","Police Car, Black Logo",2005,61,59,4430,1,5
"7236-1","Police Car, Black Logo",2005,61,59,5110,1,5
"7236-1","Police Car, Black Logo",2005,61,59,9178,1,5
"7236-1","Police Car, Black Logo",2005,61,59,13355,1,5
"7236-2",Police Car - Blue Sticker Version,2008,61,59,2559,1,4
"7236-2",Police Car - Blue Sticker Version,2008,61,59,6296,1,4
"7236-2",Police Car - Blue Sticker Version,2008,61,59,10028,1,4
"7236-2",Police Car - Blue Sticker Version,2008,61,59,12110,1,4
"7238-1",Fire Helicopter,2005,58,75,122,1,10
"7238-1",Fire Helicopter,2005,58,75,1401,1,10
"7238-1",Fire Helicopter,2005,58,75,3109,1,10
"7238-1",Fire Helicopter,2005,58,75,4261,1,10
"7238-1",Fire Helicopter,2005,58,75,4430,1,10
"7238-1",Fire Helicopter,2005,58,75,4969,1,10
"7238-1",Fire Helicopter,2005,58,75,6282,1,10
"7238-1",Fire Helicopter,2005,58,75,9178,1,10
"7238-1",Fire Helicopter,2005,58,75,11861,1,10
"7238-1",Fire Helicopter,2005,58,75,15694,1,10
"7239-1",Fire Truck,2005,58,215,1205,1,9
"7239-1",Fire Truck,2005,58,215,1418,1,9
"7239-1",Fire Truck,2005,58,215,3109,1,9
"7239-1",Fire Truck,2005,58,215,4261,1,9
"7239-1",Fire Truck,2005,58,215,4969,1,9
"7239-1",Fire Truck,2005,58,215,5857,1,9
"7239-1",Fire Truck,2005,58,215,11861,1,9
"7239-1",Fire Truck,2005,58,215,15192,1,9
"7239-1",Fire Truck,2005,58,215,15694,1,9
"7240-1",Fire Station,2005,58,264,3109,1,3
"7240-1",Fire Station,2005,58,264,4969,1,3
"7240-1",Fire Station,2005,58,264,11861,1,3
"7241-1",Fire Car,2005,58,47,1401,1,12
"7241-1",Fire Car,2005,58,47,1418,1,12
"7241-1",Fire Car,2005,58,47,1732,1,12
"7241-1",Fire Car,2005,58,47,3109,1,12
"7241-1",Fire Car,2005,58,47,3764,1,12
"7241-1",Fire Car,2005,58,47,4430,1,12
"7241-1",Fire Car,2005,58,47,4969,1,12
"7241-1",Fire Car,2005,58,47,5857,1,12
"7241-1",Fire Car,2005,58,47,7151,1,12
"7241-1",Fire Car,2005,58,47,11861,1,12
"7241-1",Fire Car,2005,58,47,13696,1,12
"7241-1",Fire Car,2005,58,47,15694,1,12
"7242-1",Street Sweeper,2005,63,64,3053,1,3
"7242-1",Street Sweeper,2005,63,64,3313,1,3
"7242-1",Street Sweeper,2005,63,64,10043,1,3
"7243-1",Construction Site,2005,56,301,3313,1,1
"7245-1","Prisoner Transport, Black Logo",2005,61,99,3339,1,5
"7245-1","Prisoner Transport, Black Logo",2005,61,99,6733,1,5
"7245-1","Prisoner Transport, Black Logo",2005,61,99,10435,1,5
"7245-1","Prisoner Transport, Black Logo",2005,61,99,13355,1,5
"7245-1","Prisoner Transport, Black Logo",2005,61,99,15192,1,5
"7245-2",Prisoner Transport - Blue Sticker Version,2008,61,99,2559,1,3
"7245-2",Prisoner Transport - Blue Sticker Version,2008,61,99,2723,1,3
"7245-2",Prisoner Transport - Blue Sticker Version,2008,61,99,6839,1,3
"7246-1",Mini Digger,2005,56,37,3053,1,3
"7246-1",Mini Digger,2005,56,37,13696,1,3
"7246-1",Mini Digger,2005,56,37,15980,1,3
"7248-1",Digger,2005,56,128,3053,1,3
"7248-1",Digger,2005,56,128,3313,1,3
"7248-1",Digger,2005,56,128,15980,1,3
"7249-1",XXL Mobile Crane,2005,56,525,3313,1,1
"7252-1",Droid Tri-Fighter,2005,168,147,11554,1,2
"7252-1",Droid Tri-Fighter,2005,168,147,15519,1,2
"7255-1",General Grievous Chase,2005,168,112,8216,1,1
"7256-1",Jedi Starfighter & Vulture Droid,2005,168,202,13883,1,2
"7256-1",Jedi Starfighter & Vulture Droid,2005,168,202,15519,1,2
"7259-1",ARC-170 Starfighter,2005,168,401,11554,1,1
"7279-1",Police Minifigure Collection,2011,61,57,7944,1,4
"7279-1",Police Minifigure Collection,2011,61,57,8398,1,4
"7279-1",Police Minifigure Collection,2011,61,57,11491,1,4
"7279-1",Police Minifigure Collection,2011,61,57,14011,1,4
"7280-1",Straight & Crossroad Plates,2005,62,2,1888,1,1
"7281-1",T-Junction & Curved Road Plates,2005,62,2,1888,1,1
"7285-1",Police Dog Unit,2011,61,95,7944,1,3
"7285-1",Police Dog Unit,2011,61,95,8398,1,3
"7285-1",Police Dog Unit,2011,61,95,10180,1,3
"7286-1",Prisoner Transport,2011,61,173,7944,1,2
"7286-1",Prisoner Transport,2011,61,173,11491,1,2
"7288-1",Mobile Police Unit,2011,61,407,7944,1,1
"7308-1",Double Hover,2001,135,21,5500,1,1
"7309-1",Rover,2001,135,29,5500,1,1
"7311-1",Red Planet Cruiser,2001,135,73,5500,1,1
"7313-1",Red Planet Protector,2001,135,193,6877,1,1
"7314-1",Recon-Mech RP,2001,135,189,6877,1,1
"7315-1",Solar Explorer,2001,135,249,6877,1,1
"7317-1",Aero Tube Hanger,2001,135,716,6877,1,1
"7324-10",Advent Calendar 2005 City (Day  9) Construction Worker,2005,220,5,7363,1,1
"7324-11",Advent Calendar 2005 City (Day 10) Wheelbarrow,2005,220,11,7363,1,1
"7324-12",Advent Calendar 2005 City (Day 11) Barricade,2005,220,9,7363,1,1
"7324-13",Advent Calendar 2005 City (Day 12) Train Worker,2005,220,6,7363,1,1
"7324-14",Advent Calendar 2005 City (Day 13) Crossing Gate,2005,220,13,7363,1,1
"7324-15",Advent Calendar 2005 City (Day 14) Signal Post,2005,220,11,7363,1,1
"7324-16",Advent Calendar 2005 City (Day 15) Mechanic,2005,220,5,7363,1,1
"7324-17",Advent Calendar 2005 City (Day 16) Drill Press,2005,220,11,7363,1,1
"7324-18",Advent Calendar 2005 City (Day 17) Oil Barrel & Hand Truck,2005,220,7,7363,1,1
"7324-19",Advent Calendar 2005 City (Day 18) Man with Radio,2005,220,5,7363,1,1
"7324-2",Advent Calendar 2005 City (Day  1) Fireman,2005,220,5,7363,1,1
"7324-20",Advent Calendar 2005 City (Day 19) RC Car,2005,220,8,7363,1,1
"7324-21",Advent Calendar 2005 City (Day 20) Skateboard & Helmet,2005,220,4,7363,1,1
"7324-22",Advent Calendar 2005 City (Day 21) Pizza Chef,2005,220,5,7363,1,1
"7324-23",Advent Calendar 2005 City (Day 22) Food Counter,2005,220,6,7363,1,1
"7324-24",Advent Calendar 2005 City (Day 23) Pizza Oven,2005,220,11,7363,1,1
"7324-25",Advent Calendar 2005 City (Day 24) Santa & Sled,2005,220,23,7363,1,1
"7324-3",Advent Calendar 2005 City (Day  2) Fire Hydrant Hose Airtanks,2005,220,10,7363,1,1
"7324-4",Advent Calendar 2005 City (Day  3) Rescue Bucket,2005,220,7,7363,1,1
"7324-5",Advent Calendar 2005 City (Day  4) Policeman,2005,220,5,7363,1,1
"7324-6",Advent Calendar 2005 City (Day  5) Police Dog & Barricade,2005,220,8,7363,1,1
"7324-7",Advent Calendar 2005 City (Day  6) Criminal and Buzz Saw,2005,220,5,7363,1,1
"7324-8",Advent Calendar 2005 City (Day  7) Safe,2005,220,12,7363,1,1
"7324-9",Advent Calendar 2005 City (Day  8) Welding Tanks & Torch,2005,220,12,7363,1,1
"7409-1",Secret of the Tomb,2003,300,42,14954,1,1
"7410-1",Jungle River,2003,300,66,5432,1,1
"7411-1",Tygurah's Roar,2003,300,94,5432,1,1
"7412-1",Yeti's Hideout,2003,300,114,14954,1,1
"7413-1",Passage of Jun-Chi,2003,300,101,6514,1,1
"7414-1",Elephant Caravan,2003,300,104,5432,1,1
"7415-1",Aero Nomad,2003,300,120,14954,1,1
"7416-1",Emperor's Ship,2003,300,178,6514,1,1
"7417-1",Temple of Mount Everest,2003,300,288,14954,1,1
"7418-1",Scorpion Palace,2003,300,354,1791,1,2
"7418-1",Scorpion Palace,2003,300,354,5432,1,2
"7419-1",Dragon Fortress,2003,300,741,6514,1,1
"7420-1",Thunder Blazer,2003,300,69,6514,1,1
"7422-1",Airplane,2003,300,33,5039,1,3
"7422-1",Airplane,2003,300,33,7286,1,3
"7422-1",Airplane,2003,300,33,10405,1,3
"7423-1",Mountain Sleigh,2003,300,30,5039,1,3
"7423-1",Mountain Sleigh,2003,300,30,7286,1,3
"7423-1",Mountain Sleigh,2003,300,30,10405,1,3
"7424-1",Black Cruiser,2003,300,28,5039,1,3
"7424-1",Black Cruiser,2003,300,28,7286,1,3
"7424-1",Black Cruiser,2003,300,28,10405,1,3
"7467-1",International Space Station,2003,387,162,11304,1,2
"7467-1",International Space Station,2003,387,162,13450,1,2
"7468-1",Saturn V Moon Mission,2003,387,176,13450,1,1
"7469-1",Mission to Mars,2003,387,416,13450,1,1
"7470-1",Space Shuttle Discovery,2003,387,827,11304,1,2
"7470-1",Space Shuttle Discovery,2003,387,827,13450,1,2
"7471-1",Mars Exploration Rover,2003,387,861,11304,1,2
"7471-1",Mars Exploration Rover,2003,387,861,13450,1,2
"7498-1",Police Station,2011,61,785,8398,1,2
"7498-1",Police Station,2011,61,785,14011,1,2
"7499-1",Flexible Rails,2011,245,24,9406,1,2
"7499-1",Flexible Rails,2011,245,24,11759,1,2
"75000-1",Clone Troopers vs. Droidekas,2013,167,124,3941,1,1
"75003-1",A-wing Starfighter,2013,169,177,3941,1,1
"75014-1",Battle Of Hoth,2013,169,415,3941,1,1
"75015-1",Corporate Alliance Tank Droid,2013,168,271,12813,1,1
"75023-10","Advent Calendar 2013, Star Wars (Day  9) - Republic Assault Ship",2013,225,12,4051,1,1
"75023-11","Advent Calendar 2013, Star Wars (Day 10) - Clone Trooper",2013,225,4,4051,1,1
"75023-12","Advent Calendar 2013, Star Wars (Day 11) - AT-TE Walker",2013,225,15,4051,1,1
"75023-13","Advent Calendar 2013, Star Wars (Day 12) - Republic Dropship",2013,225,11,4051,1,1
"75023-14","Advent Calendar 2013, Star Wars (Day 13) - Battle Droid",2013,225,5,4051,1,1
"75023-15","Advent Calendar 2013, Star Wars (Day 14) - Geonosian Starfighter",2013,225,11,4051,1,1
"75023-16","Advent Calendar 2013, Star Wars (Day 15) - Geonosian Warrior",2013,225,3,4051,1,1
"75023-17","Advent Calendar 2013, Star Wars (Day 16) - Geonosian Weapons Depot",2013,225,10,4051,1,1
"75023-18","Advent Calendar 2013, Star Wars (Day 17) - Naboo Cruiser",2013,225,16,4051,1,1
"75023-19","Advent Calendar 2013, Star Wars (Day 18) - Scout Trooper",2013,225,4,4051,1,1
"75023-2","Advent Calendar 2013, Star Wars (Day  1) - R5-F7",2013,225,4,4051,1,1
"75023-20","Advent Calendar 2013, Star Wars (Day 19) - Separatist Shuttle",2013,225,18,4051,1,1
"75023-21","Advent Calendar 2013, Star Wars (Day 20) - Jedi Starfighter",2013,225,13,4051,1,1
"75023-22","Advent Calendar 2013, Star Wars (Day 21) - Jango Fett's Slave I",2013,225,20,4051,1,1
"75023-23","Advent Calendar 2013, Star Wars (Day 22) - Young Boba Fett",2013,225,4,4051,1,1
"75023-24","Advent Calendar 2013, Star Wars (Day 23) - Jet Pack Sled",2013,225,16,4051,1,1
"75023-25","Advent Calendar 2013, Star Wars (Day 24) - Holiday Jango Fett",2013,225,9,4051,1,1
"75023-3","Advent Calendar 2013, Star Wars (Day  2) - Dooku's Solar Sailer",2013,225,11,4051,1,1
"75023-4","Advent Calendar 2013, Star Wars (Day  3) - FA-4 Pilot Droid",2013,225,9,4051,1,1
"75023-5","Advent Calendar 2013, Star Wars (Day  4) - Zam Wesell's Speeder",2013,225,14,4051,1,1
"75023-6","Advent Calendar 2013, Star Wars (Day  5) - Twin-Pod Cloud Car",2013,225,16,4051,1,1
"75023-7","Advent Calendar 2013, Star Wars (Day  6) - Endor Rebel Trooper",2013,225,4,4051,1,1
"75023-8","Advent Calendar 2013, Star Wars (Day  7) - Weapons Depot",2013,225,11,4051,1,1
"75023-9","Advent Calendar 2013, Star Wars (Day  8) - Republic Gunship",2013,225,14,4051,1,1
"75028-1",Clone Turbo Tank,2014,162,96,12222,1,1
"75029-1",AAT,2014,158,95,12222,1,1
"75030-1",Millennium Falcon,2014,159,94,12222,1,1
"75031-1",TIE Interceptor,2014,159,92,12748,1,1
